Date,AIEG,AIESH,Gaselwest,IMEA,IVEG,IVEKA,Imewo,Infrax West,Inter-Energa,Intergem,Iverlek,Ores Brabant wallon,Ores Est,Ores Hainaut,Ores Luxembourg,Ores Mouscron,Ores Namur,Ores Verviers,PBE,Regie de Wavre,Resa,Sibelga,Sibelgas
2020-05-14,2509.35,2283.9,2731.06,2746.35,2752.48,2702.54,2758.2,2722.71,2557.86,2767.02,2723,2646.12,2414.5,2603.49,2313.96,2726.65,2493.89,2516.39,2655.16,2621.88,2530.52,2759.165,2754.92
2020-05-15,2711.52,2342.76,2748.06,2605.57,2611.51,2583.09,2730.61,2743.7,2681.1,2671.06,2664.38,2755.14,2710.05,2733.37,2627.63,2735.71,2704.54,2747.58,2707.32,2719.79,2747.88,2679.49,2662.42
2020-05-16,2221.1,1915.21,2218.24,2098.55,2125.62,2100.93,2206.24,2231.03,2172.1,2133.57,2124.5,2133.43,2368.93,2121.49,2352.08,2184.42,2191.76,2305.26,2149.71,2118.93,2266.87,2127.09,2120.17
2020-05-17,2451.19,2179.27,2356.47,2366.81,2364.3,2359.22,2371.54,2363.09,2371.77,2378.14,2399.43,2464.75,2540.53,2401.87,2534.26,2305.03,2458.03,2489.71,2427.98,2452.61,2465.32,2401.285,2392.57
2020-05-18,2518.77,2252.48,2635.72,2606.69,2613.79,2581.73,2642.51,2637.28,2525.75,2628.27,2612.29,2619.69,2507.21,2582.35,2477.22,2613.52,2532.35,2542.74,2595.8,2592.64,2539.53,2633.055,2625.53
2020-05-19,2441.88,2220.21,2528.32,2522.51,2527.16,2506.1,2542.31,2532.65,2446.07,2530.93,2527.07,2517.05,2405.52,2507.1,2470.18,2498.61,2446.57,2442.65,2512.91,2502.37,2454.15,2535.93,2532.77
2020-05-20,2506.45,2264.86,2462.96,2536.38,2528.56,2520.83,2498.91,2461.66,2386.34,2539.26,2548.95,2578.2,2144.98,2554.45,2364.95,2431.19,2526.98,2332.35,2552.45,2567.58,2427.67,2551.57,2545.76
2020-05-21,2413.92,2162.56,2370.85,2466.31,2456.9,2458.91,2408.81,2365.25,2441.06,2460.85,2474.03,2484.26,2407.27,2437.45,2310.57,2347.06,2422.67,2455.31,2480.08,2476.24,2449.61,2475.45,2471.26
2020-05-22,1165.89,1064.44,1256.82,1229.12,1233.63,1210,1258.52,1262,1160.08,1237.61,1223.85,1221.3,1178.67,1214,1251.73,1233.15,1170.26,1161.06,1205.89,1205.49,1160.26,1230.9,1229.43
2020-05-23,1713.49,1676.57,2157.05,1912.45,1920.75,1858.6,2085.16,2163.5,1729.12,1964.62,1916.63,1958.93,1410.71,1981.24,1198.45,2143.94,1713.01,1635.62,1876.4,1922.2,1673.74,1942.46,1928.7
2020-05-24,1296.7,912.720000000001,1282.12,947.22,967.91,976.16,1153.28,1287.67,1254.57,1000.54,1009.43,1121.11,1475.16,1133.69,1549.33,1296.17,1224.35,1431.35,1113.33,1107.41,1363.09,987.365,975.48
2020-05-25,2026.23,1997.96,2538.08,2511.89,2513.05,2397.55,2576.7,2544.62,2037.63,2533.97,2458.67,2393.08,1503.2,2358.03,1685.9,2474.07,2081.41,1782.89,2305.42,2371.3,1906.64,2512.595,2509.38
2020-05-26,2544.97,2168.13,2545.51,2539.04,2542.78,2527.33,2561.92,2547.4,2572.32,2551.19,2552.78,2563.32,2676.82,2501.78,2611.23,2499.45,2537.8,2669.37,2568.68,2547.24,2625.99,2553.015,2545.43
2020-05-27,2476.78,2291.44,2740.64,2658.04,2658.6,2592.19,2733.4,2739.82,2412.35,2690.29,2650.14,2650.96,2448.4,2659.02,2457.83,2714.19,2496.72,2395.71,2585.7,2621.63,2405.85,2678.285,2668.81
2020-05-28,2762.73,2495.01,2813.31,2799.04,2795.75,2791.8,2814.22,2815.26,2779.18,2808.9,2815.81,2840.9,2761.88,2813.41,2662.91,2783.5,2781.74,2798.92,2830.53,2834.31,2786.44,2815.05,2806.75
2020-05-29,2706.24,2421.98,2755.6,2729.84,2729.74,2718.77,2758.64,2758.39,2710.44,2743.57,2744.55,2766.36,2691.55,2747.1,2614.38,2725.48,2716.36,2735.22,2754.64,2749.67,2727.8,2746.18,2740.52
2020-05-30,2653.51,2424.31,2725.78,2702.75,2704.99,2685.21,2731.12,2726.9,2649.9,2725.35,2721.66,2729.59,2505.09,2729.53,2543.98,2694.89,2673.48,2643.13,2715.61,2724.04,2665.03,2731.705,2726.28
2020-05-31,2649.8,2357.51,2715.35,2688.73,2695.33,2684.06,2719.78,2718.21,2683.99,2712.66,2711.86,2695.36,2641.39,2682.07,2514.98,2679.91,2657.35,2713.46,2710.95,2698.09,2710.38,2716.13,2714.07
2020-06-01,2611.4,2313.04,2590.04,2587.51,2588.38,2586.69,2601.88,2587.14,2627.86,2614.81,2621.29,2641.32,2653.18,2617.91,2570.09,2573.68,2616.37,2678.13,2641.61,2633.77,2665.11,2619.275,2616.12
2020-06-02,2505.32,2244.07,2606.03,2536.07,2544.39,2509.79,2603.05,2611.52,2470.69,2571.77,2555.04,2557.27,2510.76,2542.82,2453.63,2577.5,2514.07,2514.12,2536.82,2546.23,2503.79,2570.51,2565.66
2020-06-03,2122.39,1962.6,2345.86,2285.63,2287.1,2268.19,2339.43,2344.18,2221.47,2325.65,2315.36,2361.01,1971.79,2329.31,1951.2,2339.03,2153.09,2097.84,2306.86,2341.45,2143.55,2327.675,2318.64
2020-06-04,557.52,545.96,1023.07,780.38,804.41,709.37,971.19,1033.03,527.75,837.73,752.21,701.45,474.49,757.44,575.06,1007.99,545.89,467.11,655.19,663.63,495.65,787.48,786.77
2020-06-05,1009.5,914.22,1259.06,1144.26,1144.59,1102.66,1221.66,1256.49,1008.83,1177.48,1144.16,1158.21,965.23,1121.73,807.34,1261.86,992.94,982.77,1104.75,1150.91,977.059999999999,1161.39,1154.43
2020-06-06,2051.25,1959.16,2141.92,2021.92,2016.57,2017.04,2097.66,2134.94,2089.4,2073.05,2077.68,2175.96,1932.15,2215.22,1707.14,2143.03,2093.55,2054.64,2118.89,2167.14,2077.33,2077.21,2063.43
2020-06-07,1624.94,1586.47,2124.45,1856.23,1858.63,1777.46,2047.28,2130.34,1617.11,1919.91,1844.95,1865.55,1614.39,1889.59,1542.3,2081.55,1656.73,1613.04,1774.28,1817.58,1598.85,1879.635,1869.08
2020-06-08,1433.03,1079.18,980.6,1232.9,1220.35,1238.31,1064.45,945.84,1386.86,1226.41,1242.98,1232.76,1607.9,1170.63,1768.98,1022.2,1393.21,1599.44,1283.36,1240.41,1524.89,1237.455,1247.11
2020-06-09,916.9,774.1,1333.24,1150.43,1170.15,1108.85,1294.11,1356.49,1006.87,1175.39,1122.72,1026.81,1150.88,1004.87,1174.43,1279.07,884.61,949.51,1041.38,1012.05,924.52,1146.75,1151.37
2020-06-10,1136.74,916.35,2052.56,1255.76,1318.15,1142.2,1831.63,2091.74,1038.58,1402.89,1254.59,1278.5,1047.46,1437.1,1065.98,1993.66,1044.95,1098.36,1157.78,1225.13,1070.35,1303.57,1284.65
2020-06-11,1681.18,1438.59,1928.73,1613.12,1681.14,1603.85,1874.42,1967.07,1500.97,1686.3,1637.56,1593.09,1340.91,1683.02,1669.33,1901.56,1584.96,1522.27,1617.17,1625.24,1605.54,1649.77,1640.18
2020-06-12,1598.45,1312.93,1598.52,1701.12,1711.51,1723.1,1664.65,1611.25,1846.96,1677.22,1694.19,1626.39,2163.1,1506.98,1460.45,1527.45,1574.9,1899.92,1709.8,1645.65,1798.93,1681.075,1684.31
2020-06-13,2421.21,2197.94,2365.99,2535.1,2528.85,2546.59,2448.02,2367.27,2493.56,2520.15,2542.47,2526.66,1987.43,2442.33,1973.7,2326.52,2458.87,2363.4,2556.26,2519.13,2447.88,2534.24,2532.87
2020-06-14,1746.36,1643.02,2188.77,1999.06,1996.04,1882.13,2130.04,2189,1504.98,2050.51,1976.42,1984.86,1046.17,2038.71,1265.93,2162.5,1756.29,1383.38,1855.37,1953.12,1525.59,2028.185,2018.2
2020-06-15,2223.54,2155.53,2129.64,2351.88,2310.9,2271.49,2210.57,2099.11,2062.69,2368.57,2382.13,2491.7,1497.64,2382.74,1911.4,2103.02,2278.53,1921.52,2344.78,2469.31,2068.39,2402.845,2375.02
2020-06-16,2019.04,1860.86,1946.14,2014.72,1987.35,1951.36,1965.49,1918.83,1760.61,2039.66,2031.21,2085.24,1422.28,2087.18,1937.49,1952.35,2056.92,1695.3,1997.58,2060.5,1822.29,2059.94,2047.75
2020-06-17,1401.44,1132.43,1255.16,1520.47,1521.64,1550.37,1341.12,1265.82,1580.12,1474.59,1517.31,1441.03,1577.57,1264.8,924.61,1218.25,1348.86,1607.37,1529.25,1474.62,1566.46,1503.42,1500.59
2020-06-18,1950.57,1789.21,1828.86,2020.78,2007.04,2002.93,1898.98,1816.96,1975.04,2018.49,2033.9,2064.65,2017.5,1957.14,1901.24,1801.4,1978.1,2020.23,2028.39,2076.6,1987.23,2039.225,2027.53
2020-06-19,2200.81,1849.41,1959.61,2073.06,2069.25,2125.15,1982.79,1960.08,2274.68,2040.45,2106.35,2116.77,2117.39,1998.28,2152.04,1955.7,2153.53,2290.26,2186.55,2157.91,2283.92,2072.335,2069.24
2020-06-20,2240.13,1832.59,2152.48,2154.01,2162.08,2202.22,2150.93,2159.43,2356.34,2136.01,2179.57,2196.97,2156.06,2063.11,1898.26,2100.82,2193.96,2396.72,2256.49,2232.29,2369.22,2151.91,2149.13
2020-06-21,1933.87,1585.65,1582.02,1754.59,1743.76,1818.93,1616.2,1572.6,2013.66,1713.14,1791.84,1832.34,2023.46,1707.43,2012.93,1552.91,1926.43,2053.89,1893.96,1864.12,2026.91,1752.705,1748.83
2020-06-22,2083.48,2034.67,2591.17,2401.63,2416.1,2362.93,2529.17,2600.62,2164.2,2425.75,2386.86,2376.79,2114.83,2400.48,2062.39,2568.1,2134.61,2022.95,2323.02,2367.45,2062.08,2407.48,2407.44
2020-06-23,2610.8,2405.12,2667,2618.57,2623.33,2620.4,2652.83,2674.11,2622.69,2629.69,2636.41,2670.06,2628.91,2651.06,2582.11,2641.48,2642.07,2651.14,2658.56,2670.55,2623.13,2634.175,2625.99
2020-06-24,2637.13,2344.52,2670.22,2592.38,2590.3,2593.94,2642.05,2665.84,2644.02,2616.27,2623.27,2690.05,2664.71,2667.28,2607.76,2652.12,2651.14,2689.68,2661.75,2670.13,2658.9,2614.565,2600.51
2020-06-25,2624.05,2390.19,2691.96,2653.55,2652.62,2651.55,2679.57,2693.91,2628.85,2666.41,2673.32,2710.1,2546.55,2673.84,2584.3,2670.65,2646.76,2612.53,2690.04,2702.3,2611,2668.405,2657.67
2020-06-26,1998.5,1766.6,1752.85,2055.08,2037.56,2123.04,1831.19,1742.38,2215.22,1989.28,2065.72,2039.24,2195.52,1904.85,1858.27,1737.5,2022.4,2134.17,2127.1,2071.83,2115.78,2027.19,2031.79
2020-06-27,1736.72,1420.17,1382.24,1555.19,1540.2,1626.95,1403.08,1381.93,1807,1508.46,1597.01,1661.35,1723.17,1544.91,1552.99,1355.63,1745.22,1837.21,1710.48,1703.92,1816.93,1554.4,1551.72
2020-06-28,1729.94,1710.35,2288.83,2116.3,2125.88,2048.78,2236.14,2290.9,1777.73,2158.1,2090.37,2051.05,1313.5,2038.1,1308.57,2279.99,1749.3,1573.59,1993.75,2032.32,1669.23,2123.14,2116.4
2020-06-29,1912.69,1700.07,1859.27,1802.45,1792.06,1806.34,1817.17,1850.75,1913.87,1820.77,1842.07,1948.27,2039.43,1948.39,1999.04,1882.61,1928.88,1979.82,1898.75,1932.53,1934.55,1830.185,1818.45
2020-06-30,1327.27,1002.79,907.94,1080.8,1063.43,1139.72,930.48,892.44,1377.97,1046.18,1122.75,1187.89,1733.89,1079.32,1289.24,910.08,1296.73,1539.39,1228.62,1212.95,1447.85,1084.82,1081.01
2020-07-01,1102.22,981.64,1603.19,1293.62,1316.27,1233.8,1507.64,1626.83,1084.04,1327.41,1267.31,1234,991.64,1234.52,1004.5,1567.6,1064.03,1046.01,1192.9,1227.94,1051.25,1297.29,1295.3
2020-07-02,1622.67,1475.46,1804.8,1628.22,1620.29,1616.94,1718.87,1790.49,1628.13,1663.31,1665.87,1801.54,1345.33,1821.31,1399.79,1857.48,1635.31,1516.17,1705.63,1773.89,1577.63,1663.61,1651.91
2020-07-03,1723.22,1573.07,2182.58,1767.3,1798.54,1732.79,2038.74,2205.08,1653.27,1822.38,1770.59,1775.21,1768.69,1854.66,1941.99,2201.87,1692.59,1659.58,1739.21,1762.55,1656.06,1785.855,1782.71
2020-07-04,1135.16,845.78,706.81,744.7,733.89,807.55,671.38,688.3,1084.66,738.52,809.45,936.85,1465.46,913.81,1524.23,737.04,1110.17,1265.29,939.31,953.9,1178.06,772.335,764.31
2020-07-05,1225.81,1124.6,1444.48,1278.48,1282.46,1238.92,1373.08,1454.95,1166.72,1294.91,1272.62,1293.22,1356.02,1295.39,1135.14,1429.55,1218.04,1226.43,1246.19,1299.63,1191.14,1288.11,1284.03
2020-07-06,1928.74,1821.26,2021.78,1951.52,1950.17,1953.99,2003.36,2034.13,1981.7,1948.38,1970.7,1993.26,1743.21,1996.5,1682.33,1932.31,1962.8,1891.16,1987.93,1990.85,1932.33,1970.185,1967.17
2020-07-07,1711.65,1660.68,2058.68,1898.75,1910.8,1849.68,2010.72,2071.01,1670.78,1925.44,1881.22,1828.37,1726.18,1879.21,1913.76,2017.26,1731.92,1636.38,1806.44,1806.37,1636.01,1908.52,1900.93
2020-07-08,639.86,470.19,705.31,595.55,595.4,589.05,638.87,696.88,626.65,613.75,607.3,644.97,693.15,646.57,727.68,728.6,607.74,654.03,620.9,643.34,638.2,605.045,601.46
2020-07-09,1450.49,1232.05,1274.07,1178.38,1163.68,1163.63,1205.12,1246.99,1252.01,1216.94,1224.81,1361.71,1695.99,1390.37,1966.6,1340.15,1414.32,1450.69,1272.73,1337.88,1366.41,1223.465,1209.64
2020-07-10,1556.66,1385.03,1816.27,1742.57,1751.71,1698.02,1805.16,1824.35,1553.11,1756.64,1732.96,1710.79,1219.7,1656.02,1104.51,1800.79,1507.46,1459.08,1681.01,1709.42,1519.44,1755.81,1752.74
2020-07-11,2002.49,1694.01,2504.59,2110.5,2137.18,2031.4,2394.59,2519.58,1925.39,2184.99,2089.44,2060.98,1997.7,2149.31,2062.95,2497.3,1915.8,2000.99,2015.92,2021.24,1955.91,2119.315,2110.36
2020-07-12,2347.21,2036.6,2537.55,2403.97,2406.09,2396.21,2494.38,2542.67,2414.61,2427.14,2416.65,2456.25,2250.31,2412.21,2290.14,2515.54,2307.51,2370.81,2434.94,2441.97,2377.01,2406.97,2401.16
2020-07-13,2464.78,2166.3,2677.65,2620.19,2613.31,2598.63,2666.71,2679.37,2551.5,2630.75,2613.88,2604.33,2384.53,2525.72,2281.18,2642.36,2445.39,2503.6,2603.91,2602.97,2497.74,2612.72,2606.69
2020-07-14,1161.61,796.52,809.97,781.84,776.81,835.13,773.71,799.52,1116.12,779.07,826.77,867.59,1511.52,881.69,1458.31,833.57,1092.18,1319.36,933.46,886.65,1234.14,791.56,790.7
2020-07-15,1672.32,1269.54,1367.47,1515.25,1524.08,1615.44,1418.29,1392.54,1870.99,1451.77,1547.12,1529.66,1769.89,1337.93,1430.01,1282.49,1619.01,1881.96,1665.8,1593.72,1877.88,1491.47,1496.58
2020-07-16,751.61,621.12,1033.45,862.98,882.29,838.03,975.96,1051.55,755.58,877.41,848.98,806.75,680.66,812.88,573.52,983.5,723.02,722.61,805.49,809.09,741.3,863.565,863.59
2020-07-17,1258.32,1016.58,1734.28,1206.04,1254.21,1196.38,1553.6,1766.26,1208.09,1261.58,1217.64,1232,1309.41,1320.06,1323.06,1710.94,1177.65,1228.18,1216.2,1224.86,1211.04,1213.08,1212.14
2020-07-18,2007.69,2060.58,2017.02,2296.77,2261.04,2245.15,2119.6,2004.52,2117.14,2272.85,2281.16,2285.32,2003.15,2186.11,1946.1,1922.93,2124.75,2101.2,2229.34,2254.65,2074.42,2306.8,2293.78
2020-07-19,2252.54,2092.07,1800.41,2138.97,2106.36,2196.03,1870.87,1771.16,2280.37,2088.58,2177.54,2248.96,2177.87,2209.99,2181.64,1844.81,2306.88,2249.63,2259.21,2274.6,2264.32,2146.315,2142.35
2020-07-20,1968.06,2071.33,2497.53,2379.34,2384.53,2346.56,2465.2,2510.01,2107.63,2393.65,2375.09,2381.82,1462.65,2382.46,1927.28,2445.01,2067.35,1711.29,2320.17,2352.66,1887.77,2393.035,2387.81
2020-07-21,2480.43,2254.52,2372.81,2261.26,2268.58,2284.85,2331.61,2381.3,2411.34,2274.92,2303.6,2372.58,2496.08,2439.34,2515.39,2344.39,2509.05,2501.02,2375.37,2375.3,2476.42,2286.33,2278.48
2020-07-22,2394.99,2082.31,2308.84,2145.2,2152.96,2178.94,2253.22,2334.11,2334.5,2153.11,2189.17,2293.59,2397.7,2322.57,2386.45,2274.28,2435.02,2410.06,2286.85,2281.08,2385.22,2170.55,2163.63
2020-07-23,2361.05,2097.38,2308.17,2385.68,2379.95,2393.06,2349.16,2310.39,2419.28,2382.48,2406.18,2428.13,2401.66,2357.77,2085.3,2259.34,2367.8,2417.89,2432.1,2428.86,2402.65,2401.77,2392.74
2020-07-24,1449.86,1090.1,1263.37,1114.85,1131.23,1178.51,1196.25,1282.07,1444.65,1119.11,1166.2,1252.54,1608.95,1223.86,1416.13,1219.74,1385.86,1609.15,1286.43,1265.01,1528.31,1127.14,1122.17
2020-07-25,1021.42,890.88,1020.58,914.52,913.17,910.11,963.61,1012.35,968.28,933.06,934.36,988.05,1137.4,1019.2,1134.13,1022.5,1012.89,1043.61,958.65,971.94,1001.71,932.845,925.53
2020-07-26,1717.1,1664.91,1949.63,1862.02,1858.3,1837.53,1914.84,1957.63,1757.15,1866.21,1856.9,1868.43,1742.05,1820.24,1602.06,1896.94,1730.64,1726.13,1836.66,1875.17,1716.65,1859.575,1849.14
2020-07-27,1636.55,1370.31,1477.94,1298.51,1293.58,1304.98,1392.4,1464.44,1461.27,1343.48,1358.74,1511.55,1695.13,1606.14,1889.41,1522.48,1629.99,1618.62,1448.03,1490.02,1592,1344.61,1333.82
2020-07-28,1837.47,1561.3,1822.78,1684.03,1689.73,1685.17,1784.38,1837.88,1763.87,1710.06,1721.98,1792.5,1859.18,1794.86,1660.9,1772.7,1804.66,1844.78,1765.64,1791.04,1832.75,1710.58,1698.97
2020-07-29,2187.11,2073.3,2449.65,2273.07,2274.23,2245.34,2396.92,2454.2,2207.13,2308.29,2294.41,2355.69,2246.81,2346.29,2190.69,2413.9,2235.63,2182.26,2294.1,2330.83,2189.81,2303.11,2290.61
2020-07-30,2354.69,2196.87,2472.39,2408.91,2407.16,2398.53,2456.81,2475.18,2384.57,2423.63,2423.38,2453.15,2376.63,2451.07,2241.48,2449.23,2410.42,2375.13,2431.82,2432.71,2367.73,2425.035,2416.06
2020-07-31,2366.93,2165.27,2455.76,2414.09,2409.98,2403.43,2448.03,2457.33,2390.45,2425.82,2426.86,2454.43,2382.16,2432.24,2213.99,2419.6,2390.52,2393.02,2434.29,2431.93,2377.93,2428.9,2419.03
2020-08-01,1922.83,1550.89,1993.61,1437.72,1480.84,1534.05,1761.38,2008.9,1844.13,1510.45,1533.48,1693.21,1595.99,1843.28,1626.53,2078.43,1846.24,1882.02,1716.63,1695.2,1907.39,1479.19,1465.59
2020-08-02,1387.03,1402.38,1988.63,1694.85,1715.72,1586.59,1917.55,2007.46,1306.41,1753.06,1639.73,1559.02,1652.41,1644.39,1582.65,1972.81,1351.95,1414.45,1495.72,1518.55,1327.02,1687.1,1682.49
2020-08-03,1731.65,1471.42,1372.39,1531.79,1509.55,1623.44,1398.98,1364.09,1928.11,1502.94,1601.68,1729.07,1447.13,1562.32,1148.07,1371.94,1743.99,1833.78,1771.84,1773.23,1883.58,1538.93,1532.49
2020-08-04,2186.61,2048.68,2310.9,2221.88,2220.12,2211.02,2286.54,2308.34,2235.09,2246.24,2244.3,2303.77,2099.59,2300.6,1930.43,2300.9,2207.02,2200.3,2258.88,2297.67,2196.43,2241.855,2234.08
2020-08-05,2392.43,2204.55,2520.13,2385.51,2388.83,2356.51,2496.47,2518.83,2371.9,2435.49,2419.36,2485.45,2392.21,2475.31,2281.76,2495.4,2424.51,2402.25,2425.24,2459.79,2389,2438.005,2423.06
2020-08-06,2259.06,2052.9,2351.01,2272.99,2269.79,2254,2326.08,2351.65,2238.18,2292.22,2286.91,2326.33,2285.46,2312.68,2242.19,2332.14,2268.23,2265.63,2290.81,2303.24,2237.49,2292.77,2282.08
2020-08-07,2262.24,2061.18,2340.08,2276.4,2271.35,2262.4,2321.61,2340.83,2253.46,2294.72,2294.51,2342.56,2279.93,2312.84,2229.22,2320.25,2279.06,2278.89,2306.82,2311.2,2252.38,2298.74,2286.41
2020-08-08,2131.56,1858.24,2011.99,2104.55,2093.65,2112.64,2041.4,2002.39,2144.55,2102.35,2123.93,2150.06,2102.03,2082.15,2096.14,1996.17,2141.22,2168.23,2155.71,2134.1,2147.96,2117.145,2107.73
2020-08-09,1421.6,1465.49,2105.97,1938.46,1940.5,1767.65,2074.16,2113.44,1227.34,1973.48,1838.57,1697.53,1307.27,1787.82,1649.07,2083.82,1429.96,1188.04,1596.71,1635.13,1198.91,1923.295,1918.14
2020-08-10,1888.36,1726.01,1887.64,1942.57,1936.06,1956.25,1897.1,1899.95,1966.59,1913.89,1952.74,1956.8,1940.93,1851.79,1776.87,1861.48,1915.24,1939.84,1979.42,1971.18,1918.78,1945.895,1937.9
2020-08-11,1496.48,1494.86,1240.72,1535.83,1512.91,1586.85,1279.99,1257.81,1564.51,1436,1545.68,1550.58,1525.43,1474.55,1775.45,1269.34,1556.34,1489.89,1581.37,1616.59,1498.75,1516.37,1514.92
2020-08-12,1758.56,1765.21,2018.77,1785.67,1780.62,1773.05,1891.92,2024.44,1748.37,1788.45,1793.41,1802.63,1765.69,1802.22,1771.93,1988.47,1751.07,1732.45,1786.05,1779.34,1722.8,1798.17,1789.51
2020-08-13,1673.23,1470.2,1969.27,1632.59,1658.66,1612.35,1863.47,1972.89,1653.53,1699.06,1657.14,1694.59,1658.92,1755.23,1462.63,1961.47,1647.25,1720.94,1659.49,1661.41,1693.55,1665.525,1654.04
2020-08-14,1517,1291.94,930.16,1305.46,1263.69,1341.7,1036,902.5,1540.71,1261.75,1366.89,1535.02,1538.61,1364.14,1405.67,887.33,1586.25,1618.65,1476.49,1546.18,1601.24,1346.235,1332.33
2020-08-15,1316.39,1274.42,1585.93,1519.36,1502.01,1425.81,1567.65,1543.8,1245.12,1578.74,1502.77,1502.21,1128.83,1589.86,1335.86,1630.88,1337.45,1153.19,1401.98,1427.56,1200.15,1541.545,1531.79
2020-08-16,1503.72,1341.1,1396.88,1595.73,1574.47,1567.54,1474.62,1387.03,1484.55,1578.8,1597.68,1600.17,1568.92,1514.55,1613.17,1367.94,1540.52,1462.4,1572.04,1603.34,1464.85,1608.945,1599.22
2020-08-17,1654.86,1571.36,1539.94,1788.21,1762.43,1751.7,1625.03,1519.01,1641.84,1775.69,1789.8,1806.57,1567.8,1718.59,1670.23,1531.89,1721.27,1600.31,1751.61,1796.53,1609.37,1809.245,1798.51
2020-08-18,1501.35,1429.67,1767.01,1722.94,1730.25,1688.26,1758.67,1779.22,1568.42,1731.94,1700.47,1675.44,1478.19,1666.68,1401.3,1743.75,1532.6,1498.67,1643.82,1642.69,1500.94,1718.98,1718.42
2020-08-19,1621.67,1309.98,1443.5,1555.96,1558.39,1611.1,1474.46,1448.17,1749.96,1525.32,1581.43,1590.08,1862.75,1479.34,1449.38,1402.89,1607.58,1788.87,1654.34,1608.54,1749.62,1554.75,1556.02
2020-08-20,1393.22,1113.55,1439.84,1215.43,1251.38,1207.21,1378.21,1459.6,1268.04,1251.19,1220.47,1197.37,1664.86,1287.5,1721.31,1436.43,1340.23,1474.08,1219.23,1201.91,1372.4,1226.98,1226.06
2020-08-21,1673.58,1672.77,2173.69,2034.56,2037.05,1972.58,2130.79,2176.88,1676.37,2066.31,2023.36,2045.45,1084.55,2047.93,1084.95,2164.53,1736.97,1399.2,1941.82,2011.57,1549.36,2055.705,2044.69
2020-08-22,1612.38,1288.15,1459.6,1450.87,1454.9,1496.19,1447.9,1467.44,1626.8,1442.73,1489.72,1538.87,1710.53,1452.63,1572.43,1430.49,1583.04,1688.83,1569.6,1559.29,1662.41,1463.825,1456.35
2020-08-23,1187.35,1036.77,1274.89,1276.26,1281.93,1254.5,1294.22,1289.97,1214.37,1280.13,1269.9,1259.35,1232.84,1170.01,1099.49,1220.06,1178.71,1218.85,1252.19,1272.91,1206.37,1279.365,1274.84
2020-08-24,1336.28,1191.81,1519.5,1469.16,1472.64,1443.47,1520.69,1534.91,1396.87,1483.03,1475.65,1471.06,1330.36,1395.69,1133.85,1475.54,1326.63,1387.23,1455.51,1470.7,1386.74,1484.205,1471.76
2020-08-25,813.36,711.45,857.28,772.19,774.39,761.86,824.43,854.28,766.95,792.66,778.73,806.88,894.26,840.13,966.64,884.56,803.75,817.65,780.67,789.82,789.36,781.46,779.02
2020-08-26,770.79,565.6,634.76,390.74,397.79,400.97,541.92,637.33,578.16,445.54,457.08,619.22,776.42,698.17,1018.95,664.78,755.24,733.39,544.1,615.5,697.4,441.24,428.82
2020-08-27,1556.98,1302.4,1351.19,1355.44,1354.68,1355.89,1360.41,1350.07,1452.29,1371.67,1388.45,1452.27,1644.18,1432.8,1607.62,1350.32,1544.31,1622.63,1432.71,1446.11,1568.76,1384.245,1375.28
2020-08-28,1330.22,1045.09,1437.59,1247.94,1268.33,1233.17,1387.54,1435.92,1315.23,1298.92,1273.34,1312.3,1165.13,1334.3,1063.65,1449.19,1296.38,1340.65,1286.23,1292.86,1351.18,1283.055,1272.92
2020-08-29,1028.6,855.460000000001,1000.33,1048.98,1048.05,1041.62,1035.36,1014.54,1126.46,1042.31,1035.45,1012.41,1477.04,961.48,1191.02,955.9,1008.98,1293.28,1032.49,990.92,1163.12,1042.455,1043.44
2020-08-30,1183.52,942.61,893.56,946.79,941.41,972.43,918.36,892.81,1136.88,953.37,995.07,1072.58,1292.59,1041.26,1188.74,875.99,1179.97,1260.96,1073.23,1087.34,1232.98,974.165,964.11
2020-08-31,984.69,1045.92,1288.64,1380.72,1368.86,1302.95,1325.85,1269.23,1031.15,1379.75,1332.82,1260.88,678,1270.73,681.41,1338.75,1008.26,788.89,1199.73,1236.98,882.13,1375.26,1379.45
2020-09-01,1227.31,1253.81,1207.19,1302.25,1278.26,1297.5,1223.37,1189.98,1274.34,1302.75,1332.3,1449.34,877.45,1416.41,879.01,1221.83,1293.26,1089.23,1356.29,1433.69,1171.03,1331.24,1320.46
2020-09-02,1567.18,1354.75,1475.57,1688.85,1666.21,1687.03,1541.37,1476.4,1686.78,1651.45,1693.59,1716.64,1653.87,1566.53,1395.35,1463.69,1587.83,1686.6,1700.43,1731.49,1650.39,1698.865,1695.09
2020-09-03,534.56,521.69,699.46,636.62,640.73,613.34,685.58,702.67,545.7,654.11,626.38,620.51,532.8,629.81,655.49,689.36,535.34,525.79,596.23,599.18,524.76,637.605,636.09
2020-09-04,687.7,840.63,1465.14,1351.49,1357.61,1209.58,1452.42,1472.31,723.46,1383.5,1247.17,1087.74,715.02,1080.61,1098.44,1452.56,707.85,572.12,1012.51,1034.62,578.24,1326.545,1326.97
2020-09-05,1359.47,1180.18,1668.7,1586.01,1597.48,1538.7,1662.97,1686.02,1385.6,1601.03,1561.07,1507.25,1160.02,1465.68,1056.03,1627.63,1367.66,1307.05,1503.33,1484.4,1355.66,1587.7,1585.86
